timestamp,open,high,low,close,volume
2016-01-04 05:00:00+00:00,76.06,76.38,75.01,75.7,14892651.0
2016-01-05 05:00:00+00:00,76.25,76.51,75.54,76.27,9671574.0
2016-01-06 05:00:00+00:00,75.01,75.85,74.85,75.27,16810320.0
2016-01-07 05:00:00+00:00,73.78,75.09,73.35,73.79,13394121.0
2016-01-08 05:00:00+00:00,74.06,74.51,72.75,72.88,10799146.0
2016-01-11 05:00:00+00:00,73.06,74.08,72.66,73.92,15016204.0
2016-01-12 05:00:00+00:00,74.55,75.0,74.02,74.76,11162213.0
2016-01-13 05:00:00+00:00,75.27,75.39,72.99,73.1,15484854.0
2016-01-14 05:00:00+00:00,73.16,74.52,72.66,73.8,11261750.0
2016-01-15 05:00:00+00:00,71.94,72.95,70.66,71.83,20668246.0
2016-01-19 05:00:00+00:00,72.94,73.02,70.66,71.39,17748313.0
2016-01-20 05:00:00+00:00,69.97,71.41,69.04,70.68,17488870.0
2016-01-21 05:00:00+00:00,70.95,72.33,70.1,71.56,13796386.0
2016-01-22 05:00:00+00:00,72.69,73.18,72.13,72.7,9285840.0
2016-01-25 05:00:00+00:00,72.75,72.91,71.58,71.74,10181812.0
2016-01-26 05:00:00+00:00,72.18,72.27,71.55,71.88,8199534.0
2016-01-27 05:00:00+00:00,72.02,72.48,70.58,70.91,9779411.0
2016-01-28 05:00:00+00:00,71.42,71.85,69.33,69.33,15699294.0
2016-01-29 05:00:00+00:00,70.43,74.5,68.76,74.49,43640783.0
2016-02-01 05:00:00+00:00,74.07,74.78,73.25,74.38,15124032.0
2016-02-02 05:00:00+00:00,73.5,74.2061,73.13,73.4,10068467.0
2016-02-03 05:00:00+00:00,73.76,74.625,72.43,74.38,10464173.0
2016-02-04 05:00:00+00:00,74.1,74.63,72.755,73.68,17269850.0
2016-02-05 05:00:00+00:00,73.6,73.61,70.55,71.54,13757138.0
2016-02-08 05:00:00+00:00,69.95,70.04,66.3,67.77,36136173.0
2016-02-09 05:00:00+00:00,66.39,69.48,66.12,68.33,17656340.0
2016-02-10 05:00:00+00:00,69.14,71.03,69.07,70.15,11983018.0
2016-02-11 05:00:00+00:00,67.79,69.07,67.425,68.47,14982571.0
2016-02-12 05:00:00+00:00,69.44,70.47,69.12,70.42,9550067.0
2016-02-16 05:00:00+00:00,71.41,71.75,70.395,71.1,9678876.0
2016-02-17 05:00:00+00:00,71.73,72.12,71.3,72.03,9007623.0
2016-02-18 05:00:00+00:00,71.84,72.25,71.0208,71.24,7454509.0
2016-02-19 05:00:00+00:00,71.03,71.72,70.3,71.53,8588223.0
2016-02-22 05:00:00+00:00,72.3,73.19,72.1,73.06,8199361.0
2016-02-23 05:00:00+00:00,72.94,73.1224,71.99,72.15,6646831.0
2016-02-24 05:00:00+00:00,71.25,72.195,70.38,71.85,8051176.0
2016-02-25 05:00:00+00:00,71.96,73.34,71.935,73.27,7219960.0
2016-02-26 05:00:00+00:00,73.75,73.91,72.69,72.73,7173744.0
2016-02-29 05:00:00+00:00,72.86,73.895,72.39,72.39,8884143.0
2016-03-01 05:00:00+00:00,73.0,74.64,72.9,74.64,9415462.0
2016-03-02 05:00:00+00:00,74.5,74.6,73.66,74.3,6162468.0
2016-03-03 05:00:00+00:00,74.5,74.5,73.36,73.91,7008376.0
2016-03-04 05:00:00+00:00,74.22,74.25,73.61,73.9,13140783.0
2016-03-07 05:00:00+00:00,73.39,73.45,71.35,71.94,21973849.0
2016-03-08 05:00:00+00:00,71.5,71.52,70.51,70.62,15013870.0
2016-03-09 05:00:00+00:00,71.0,71.082,69.9,70.68,9835533.0
