timestamp,open,high,low,close,volume
2016-01-04 05:00:00+00:00,159.81,160.1,157.865,159.54,2871188.0
2016-01-05 05:00:00+00:00,160.17,161.228,159.45,159.93,2254267.0
2016-01-06 05:00:00+00:00,158.36,159.8,157.63,158.45,2230656.0
2016-01-07 05:00:00+00:00,154.85,157.06,153.55,154.82,4183646.0
2016-01-08 05:00:00+00:00,155.28,155.3,151.81,152.11,3451435.0
2016-01-11 05:00:00+00:00,152.3,155.96,152.12,154.72,2337517.0
2016-01-12 05:00:00+00:00,155.71,156.43,154.94,156.055,2421174.0
2016-01-13 05:00:00+00:00,155.97,156.02,151.88,152.12,2319323.0
2016-01-14 05:00:00+00:00,151.96,154.16,151.33,153.18,2507311.0
2016-01-15 05:00:00+00:00,149.29,151.52,148.25,150.39,3539236.0
2016-01-19 05:00:00+00:00,151.79,152.0,149.58,150.47,2427872.0
2016-01-20 05:00:00+00:00,148.46,150.0,144.91,148.82,3946046.0
2016-01-21 05:00:00+00:00,148.97,151.24,148.11,150.38,2323313.0
2016-01-22 05:00:00+00:00,152.18,153.71,151.65,153.69,2795686.0
2016-01-25 05:00:00+00:00,154.07,154.48,150.5545,150.78,1936754.0
2016-01-26 05:00:00+00:00,150.78,151.72,148.3001,148.5,3000347.0
2016-01-27 05:00:00+00:00,149.29,149.59,146.72,147.73,2329923.0
2016-01-28 05:00:00+00:00,148.55,149.97,147.81,149.59,2204565.0
2016-01-29 05:00:00+00:00,149.5,151.62,146.91,151.12,3688236.0
2016-02-01 05:00:00+00:00,150.84,152.19,150.19,151.25,2273921.0
2016-02-02 05:00:00+00:00,149.99,150.79,148.11,148.5,2089978.0
2016-02-03 05:00:00+00:00,149.28,149.98,145.45,146.7,2651950.0
2016-02-04 05:00:00+00:00,145.0,145.1378,141.79,143.28,5487952.0
2016-02-05 05:00:00+00:00,143.27,145.2,142.4,143.99,4266719.0
2016-02-08 05:00:00+00:00,142.74,147.55,141.62,147.02,4102474.0
2016-02-09 05:00:00+00:00,146.24,149.72,146.23,147.94,3395130.0
2016-02-10 05:00:00+00:00,149.37,150.17,147.58,148.05,2295913.0
2016-02-11 05:00:00+00:00,147.13,148.39,144.76,146.65,2363386.0
2016-02-12 05:00:00+00:00,147.98,149.27,147.0,148.65,2173813.0
2016-02-16 05:00:00+00:00,149.35,150.641,147.7,149.11,2356751.0
2016-02-17 05:00:00+00:00,149.75,151.98,148.91,150.91,2398646.0
2016-02-18 05:00:00+00:00,149.13,149.8397,146.82,148.65,3047043.0
2016-02-19 05:00:00+00:00,149.0,149.14,146.85,148.7,2924981.0
2016-02-22 05:00:00+00:00,149.63,150.18,148.49,150.06,2203776.0
2016-02-23 05:00:00+00:00,149.89,151.76,149.12,150.36,1973460.0
2016-02-24 05:00:00+00:00,150.03,154.4099,149.6585,153.87,2761500.0
2016-02-25 05:00:00+00:00,154.69,154.88,152.86,154.72,1878724.0
2016-02-26 05:00:00+00:00,153.09,153.41,148.76,149.68,4030268.0
2016-02-29 05:00:00+00:00,149.99,152.3,149.69,150.03,3727090.0
2016-03-01 05:00:00+00:00,150.4,151.2,149.38,150.52,2850284.0
2016-03-02 05:00:00+00:00,151.13,152.95,150.39,152.79,3177769.0
2016-03-03 05:00:00+00:00,148.56,151.9595,147.38,151.6,5681257.0
2016-03-04 05:00:00+00:00,151.74,151.769,150.03,150.9,2317258.0
2016-03-07 05:00:00+00:00,149.96,150.89,147.6,148.17,3484148.0
2016-03-08 05:00:00+00:00,147.66,151.92,147.1,150.95,3432489.0
2016-03-09 05:00:00+00:00,151.35,153.5,151.31,153.05,2518743.0
2016-03-10 05:00:00+00:00,153.21,154.69,151.05,152.87,1492062.0
2016-03-11 05:00:00+00:00,153.85,153.9999,151.4,152.71,2040210.0
2016-03-14 04:00:00+00:00,152.26,153.3,151.65,152.67,1328314.0
2016-03-15 04:00:00+00:00,151.8,154.42,151.8,154.18,1591527.0
2016-03-16 04:00:00+00:00,153.7,155.0,152.63,154.06,1612269.0
2016-03-17 04:00:00+00:00,153.82,154.74,153.59,153.84,1782571.0
2016-03-18 04:00:00+00:00,154.58,154.7,152.77,153.15,5217261.0
2016-03-21 04:00:00+00:00,152.82,154.35,152.47,153.94,1613802.0
2016-03-22 04:00:00+00:00,153.21,153.805,152.0,152.23,2163624.0
2016-03-23 04:00:00+00:00,152.18,153.93,151.64,153.51,2245743.0
2016-03-24 04:00:00+00:00,153.24,154.08,150.85,151.43,2718657.0
2016-03-28 04:00:00+00:00,151.8,153.94,151.78,152.67,1885474.0
2016-03-29 04:00:00+00:00,152.77,155.46,152.52,155.26,1815091.0
2016-03-30 04:00:00+00:00,155.91,158.24,155.65,157.6,2801644.0
2016-03-31 04:00:00+00:00,157.96,159.8,157.52,157.58,2952932.0
2016-04-01 04:00:00+00:00,157.87,159.087,157.0,158.25,1761404.0
2016-04-04 04:00:00+00:00,158.68,158.99,156.4601,157.73,1599514.0
2016-04-05 04:00:00+00:00,157.89,158.0,155.715,155.99,2085976.0
2016-04-06 04:00:00+00:00,155.81,157.41,155.22,156.77,1756939.0
2016-04-07 04:00:00+00:00,154.42,154.58,151.48,152.03,4305746.0
2016-04-08 04:00:00+00:00,152.98,152.98,150.92,151.65,2173319.0
2016-04-11 04:00:00+00:00,151.34,151.94,148.965,149.05,2489855.0
2016-04-12 04:00:00+00:00,149.6,150.68,148.51,150.52,2481939.0
2016-04-13 04:00:00+00:00,151.57,152.08,150.59,151.88,2269748.0
2016-04-14 04:00:00+00:00,152.59,152.91,151.14,151.4,2629045.0
2016-04-15 04:00:00+00:00,151.96,153.81,151.839,153.17,3092822.0
2016-04-18 04:00:00+00:00,152.78,153.71,152.27,153.3,1424971.0
2016-04-19 04:00:00+00:00,153.78,153.9,152.49,153.68,1735922.0
2016-04-20 04:00:00+00:00,153.72,153.89,152.6,152.74,1413717.0
2016-04-21 04:00:00+00:00,152.49,152.735,150.69,151.42,2238824.0
